  Freq              AMPL              PHASE          REAL          IMAG
 0.2099800E+00   0.1000483E+01  -0.2350171E-02   0.1000483E+01  -0.4103805E-04
 0.2099800E+00   0.1000483E+01  -0.2350171E-02   0.1000483E+01  -0.4103805E-04
 0.4000000E+00   0.1001775E+01  -0.8634895E-02   0.1001775E+01  -0.1509749E-03
 0.6000000E+00   0.1003969E+01  -0.1930072E-01   0.1003969E+01  -0.3381982E-03
 0.8000000E+00   0.1007043E+01  -0.3419654E-01   0.1007043E+01  -0.6010460E-03
 0.1000000E+01   0.1010997E+01  -0.5323358E-01   0.1010996E+01  -0.9393182E-03
 0.1200000E+01   0.1015825E+01  -0.7621386E-01   0.1015824E+01  -0.1351232E-02
 0.1400000E+01   0.1021511E+01  -0.1027100E+00   0.1021510E+01  -0.1831189E-02
 0.1600000E+01   0.1028019E+01  -0.1317766E+00   0.1028016E+01  -0.2364375E-02
 0.1800000E+01   0.1035258E+01  -0.1611660E+00   0.1035254E+01  -0.2912050E-02
 0.2000000E+01   0.1043019E+01  -0.1847891E+00   0.1043013E+01  -0.3363916E-02
 0.2200000E+01   0.1050758E+01  -0.1819695E+00   0.1050753E+01  -0.3337169E-02
 0.2400000E+01   0.1057000E+01  -0.4620165E-01   0.1056999E+01  -0.8523338E-03
 0.2600000E+01   0.1064768E+01   0.7505984E+00   0.1064676E+01   0.1394850E-01
 0.2800000E+01   0.1118187E+01   0.1217264E+01   0.1117935E+01   0.2375439E-01
 0.3000000E+01   0.1132234E+01  -0.8712214E-01   0.1132233E+01  -0.1721638E-02
 0.3200000E+01   0.1143616E+01  -0.4578342E+00   0.1143580E+01  -0.9138215E-02
 0.3400000E+01   0.1159163E+01  -0.6273086E+00   0.1159094E+01  -0.1269096E-01
 0.3600000E+01   0.1177695E+01  -0.7596979E+00   0.1177592E+01  -0.1561488E-01
 0.3800000E+01   0.1198635E+01  -0.8940894E+00   0.1198489E+01  -0.1870370E-01
 0.4000000E+01   0.1221227E+01  -0.1048459E+01   0.1221023E+01  -0.2234607E-01
 0.4200000E+01   0.1245634E+01  -0.1148750E+01   0.1245384E+01  -0.2497263E-01
 0.4400000E+01   0.1273259E+01  -0.1261910E+01   0.1272951E+01  -0.2804062E-01
 0.4600000E+01   0.1303372E+01  -0.1396901E+01   0.1302985E+01  -0.3177375E-01
 0.4800000E+01   0.1336065E+01  -0.1545422E+01   0.1335579E+01  -0.3603293E-01
 0.5000000E+01   0.1371571E+01  -0.1705748E+01   0.1370963E+01  -0.4082689E-01
 0.5200000E+01   0.1410148E+01  -0.1877986E+01   0.1409391E+01  -0.4621220E-01
 0.5400000E+01   0.1452087E+01  -0.2062616E+01   0.1451146E+01  -0.5226301E-01
 0.5600000E+01   0.1497710E+01  -0.2260060E+01   0.1496545E+01  -0.5906259E-01
 0.5800000E+01   0.1547377E+01  -0.2470336E+01   0.1545939E+01  -0.6669527E-01
 0.6000000E+01   0.1601481E+01  -0.2692441E+01   0.1599713E+01  -0.7522901E-01
 0.6200000E+01   0.1660439E+01  -0.2922958E+01   0.1658279E+01  -0.8467096E-01
 0.6400000E+01   0.1724693E+01  -0.3152570E+01   0.1722083E+01  -0.9484942E-01
 0.6600000E+01   0.1794787E+01  -0.3356839E+01   0.1791707E+01  -0.1050926E+00
 0.6800000E+01   0.1872138E+01  -0.3477301E+01   0.1868691E+01  -0.1135510E+00
 0.7000000E+01   0.1961932E+01  -0.3453749E+01   0.1958369E+01  -0.1181923E+00
 0.7200000E+01   0.2073768E+01  -0.3332696E+01   0.2070261E+01  -0.1205559E+00
 0.7400000E+01   0.2221768E+01  -0.3661357E+01   0.2217233E+01  -0.1418804E+00
 0.7600000E+01   0.2372445E+01  -0.4788806E+01   0.2364163E+01  -0.1980592E+00
 0.7800000E+01   0.2520915E+01  -0.5850327E+01   0.2507785E+01  -0.2569572E+00
 0.8000000E+01   0.2686191E+01  -0.6770905E+01   0.2667456E+01  -0.3167012E+00
 0.8200000E+01   0.2877654E+01  -0.7683009E+01   0.2851821E+01  -0.3847202E+00
 0.8400000E+01   0.3102050E+01  -0.8674211E+01   0.3066568E+01  -0.4678384E+00
 0.8600000E+01   0.3367465E+01  -0.9808737E+01   0.3318239E+01  -0.5736805E+00
 0.8800000E+01   0.3684827E+01  -0.1115451E+02   0.3615217E+01  -0.7128502E+00
 0.9000000E+01   0.4069080E+01  -0.1280383E+02   0.3967900E+01  -0.9017638E+00
 0.9200000E+01   0.4539869E+01  -0.1489672E+02   0.4387287E+01  -0.1167098E+01
 0.9400000E+01   0.5119374E+01  -0.1763661E+02   0.4878749E+01  -0.1551062E+01
 0.9600000E+01   0.5823503E+01  -0.2121329E+02   0.5428901E+01  -0.2107181E+01
 0.9800000E+01   0.6678854E+01  -0.2553464E+02   0.6026495E+01  -0.2878965E+01
 0.1000000E+02   0.7806097E+01  -0.3086286E+02   0.6700735E+01  -0.4004410E+01
 0.1020000E+02   0.9295037E+01  -0.3851751E+02   0.7272603E+01  -0.5788520E+01
 0.1040000E+02   0.1105054E+02  -0.4932329E+02   0.7202632E+01  -0.8380720E+01
 0.1060000E+02   0.1290448E+02  -0.6356252E+02   0.5745348E+01  -0.1155494E+02
 0.1080000E+02   0.1431463E+02  -0.8211621E+02   0.1963457E+01  -0.1417933E+02
 0.1100000E+02   0.1413999E+02  -0.1030198E+03  -0.3185566E+01  -0.1377648E+02
 0.1120000E+02   0.1243970E+02  -0.1212093E+03  -0.6445836E+01  -0.1063942E+02
 0.1140000E+02   0.1038620E+02  -0.1344418E+03  -0.7272252E+01  -0.7415356E+01
 0.1160000E+02   0.8633914E+01  -0.1434987E+03  -0.6940310E+01  -0.5135812E+01
 0.1180000E+02   0.7283236E+01  -0.1497347E+03  -0.6290538E+01  -0.3670784E+01
 0.1200000E+02   0.6259748E+01  -0.1541783E+03  -0.5634738E+01  -0.2726570E+01
 0.1220000E+02   0.5473992E+01  -0.1574700E+03  -0.5056211E+01  -0.2097456E+01
 0.1240000E+02   0.4858065E+01  -0.1599887E+03  -0.4564761E+01  -0.1662453E+01
 0.1260000E+02   0.4365027E+01  -0.1619647E+03  -0.4150556E+01  -0.1351423E+01
 0.1280000E+02   0.3962680E+01  -0.1635423E+03  -0.3800326E+01  -0.1122655E+01
 0.1300000E+02   0.3628619E+01  -0.1648136E+03  -0.3501903E+01  -0.9505537E+00
 0.1320000E+02   0.3346939E+01  -0.1658360E+03  -0.3245190E+01  -0.8189906E+00
 0.1340000E+02   0.3106143E+01  -0.1666414E+03  -0.3022100E+01  -0.7176591E+00
 0.1360000E+02   0.2897845E+01  -0.1672395E+03  -0.2826274E+01  -0.6400640E+00
 0.1380000E+02   0.2716073E+01  -0.1676171E+03  -0.2652888E+01  -0.5824452E+00
 0.1400000E+02   0.2557143E+01  -0.1677347E+03  -0.2498775E+01  -0.5432346E+00
 0.1420000E+02   0.2420261E+01  -0.1675300E+03  -0.2363165E+01  -0.5226038E+00
 0.1440000E+02   0.2308758E+01  -0.1669582E+03  -0.2249205E+01  -0.5209991E+00
 0.1460000E+02   0.2229470E+01  -0.1661226E+03  -0.2164394E+01  -0.5347282E+00
 0.1480000E+02   0.2184979E+01  -0.1653800E+03  -0.2114232E+01  -0.5515037E+00
 0.1500000E+02   0.2167655E+01  -0.1651110E+03  -0.2094877E+01  -0.5569741E+00
 0.1520000E+02   0.2165741E+01  -0.1655853E+03  -0.2097562E+01  -0.5391370E+00
 0.1540000E+02   0.2159110E+01  -0.1669067E+03  -0.2102978E+01  -0.4891194E+00
 0.1560000E+02   0.2130018E+01  -0.1686700E+03  -0.2088508E+01  -0.4184640E+00
 0.1580000E+02   0.2081041E+01  -0.1703430E+03  -0.2051552E+01  -0.3490944E+00
 0.1600000E+02   0.2023937E+01  -0.1717097E+03  -0.2002787E+01  -0.2918275E+00
 0.1620000E+02   0.1967019E+01  -0.1727843E+03  -0.1951440E+01  -0.2470691E+00
 0.1640000E+02   0.1913914E+01  -0.1736410E+03  -0.1902138E+01  -0.2119801E+00
 0.1660000E+02   0.1865673E+01  -0.1743468E+03  -0.1856599E+01  -0.1837826E+00
 0.1680000E+02   0.1822271E+01  -0.1749483E+03  -0.1815192E+01  -0.1604591E+00
 0.1700000E+02   0.1783314E+01  -0.1754749E+03  -0.1777755E+01  -0.1406965E+00
 0.1720000E+02   0.1748395E+01  -0.1759429E+03  -0.1744013E+01  -0.1236996E+00
 0.1740000E+02   0.1717244E+01  -0.1763630E+03  -0.1713786E+01  -0.1089347E+00
 0.1760000E+02   0.1689656E+01  -0.1767465E+03  -0.1686932E+01  -0.9589449E-01
 0.1780000E+02   0.1665327E+01  -0.1771048E+03  -0.1663201E+01  -0.8411396E-01
 0.1800000E+02   0.1643894E+01  -0.1774447E+03  -0.1642260E+01  -0.7328960E-01
 0.1820000E+02   0.1625033E+01  -0.1777685E+03  -0.1623801E+01  -0.6327445E-01
 0.1840000E+02   0.1608485E+01  -0.1780754E+03  -0.1607578E+01  -0.5401848E-01
 0.1860000E+02   0.1594048E+01  -0.1783631E+03  -0.1593398E+01  -0.4553587E-01
 0.1880000E+02   0.1581566E+01  -0.1786269E+03  -0.1581112E+01  -0.3789978E-01
 0.1900000E+02   0.1570936E+01  -0.1788602E+03  -0.1570626E+01  -0.3124949E-01
 0.1920000E+02   0.1562138E+01  -0.1790538E+03  -0.1561925E+01  -0.2579699E-01
 0.1940000E+02   0.1555283E+01  -0.1791964E+03  -0.1555130E+01  -0.2181395E-01
 0.1960000E+02   0.1550679E+01  -0.1792772E+03  -0.1550556E+01  -0.1956064E-01
 0.1980000E+02   0.1548843E+01  -0.1792929E+03  -0.1548725E+01  -0.1911496E-01
 0.2000000E+02   0.1550282E+01  -0.1792545E+03  -0.1550150E+01  -0.2017122E-01
 0.2020000E+02   0.1555044E+01  -0.1791851E+03  -0.1554887E+01  -0.2211560E-01
 0.2040000E+02   0.1562435E+01  -0.1790996E+03  -0.1562242E+01  -0.2455129E-01
 0.2060000E+02   0.1571166E+01  -0.1789787E+03  -0.1570916E+01  -0.2800412E-01
 0.2080000E+02   0.1580101E+01  -0.1787453E+03  -0.1579722E+01  -0.3459882E-01
 0.2100000E+02   0.1589595E+01  -0.1782705E+03  -0.1588871E+01  -0.4797619E-01
 0.2120000E+02   0.1602279E+01  -0.1774113E+03  -0.1600644E+01  -0.7236862E-01
 0.2140000E+02   0.1623342E+01  -0.1760399E+03  -0.1619466E+01  -0.1121107E+00
 0.2160000E+02   0.1661517E+01  -0.1740749E+03  -0.1652641E+01  -0.1715149E+00
 0.2180000E+02   0.1730756E+01  -0.1715670E+03  -0.1712043E+01  -0.2538187E+00
 0.2200000E+02   0.1850786E+01  -0.1688520E+03  -0.1815864E+01  -0.3578372E+00
 0.2220000E+02   0.2042987E+01  -0.1666575E+03  -0.1987843E+01  -0.4714642E+00
 0.2240000E+02   0.2319219E+01  -0.1659170E+03  -0.2249513E+01  -0.5643293E+00
 0.2260000E+02   0.2669942E+01  -0.1672660E+03  -0.2604272E+01  -0.5885202E+00
 0.2280000E+02   0.3065525E+01  -0.1706997E+03  -0.3025228E+01  -0.4954180E+00
 0.2300000E+02   0.3471954E+01  -0.1757560E+03  -0.3462434E+01  -0.2569373E+00
 0.2320000E+02   0.3863385E+01   0.1780976E+03  -0.3861256E+01   0.1282555E+00
 0.2340000E+02   0.4224517E+01   0.1712846E+03  -0.4175737E+01   0.6401273E+00
 0.2360000E+02   0.4550740E+01   0.1640870E+03  -0.4376352E+01   0.1247712E+01
 0.2380000E+02   0.4845344E+01   0.1566217E+03  -0.4447564E+01   0.1922637E+01
 0.2400000E+02   0.5111571E+01   0.1488573E+03  -0.4374903E+01   0.2643555E+01
 0.2420000E+02   0.5344551E+01   0.1406871E+03  -0.4135064E+01   0.3386071E+01
 0.2440000E+02   0.5527435E+01   0.1320183E+03  -0.3699885E+01   0.4106506E+01
 0.2460000E+02   0.5633351E+01   0.1228534E+03  -0.3056041E+01   0.4732363E+01
 0.2480000E+02   0.5634218E+01   0.1133426E+03  -0.2232433E+01   0.5173070E+01
 0.2500000E+02   0.5514531E+01   0.1037821E+03  -0.1313731E+01   0.5355760E+01
 0.2520000E+02   0.5282066E+01   0.9454064E+02  -0.4181611E+00   0.5265488E+01
 0.2540000E+02   0.4966411E+01   0.8594374E+02   0.3513036E+00   0.4953970E+01
 0.2560000E+02   0.4606075E+01   0.7818875E+02   0.9428092E+00   0.4508551E+01
 0.2580000E+02   0.4234867E+01   0.7133400E+02   0.1355373E+01   0.4012115E+01
 0.2600000E+02   0.3875755E+01   0.6534112E+02   0.1617023E+01   0.3522317E+01
 0.2620000E+02   0.3541128E+01   0.6012011E+02   0.1764132E+01   0.3070412E+01
 0.2640000E+02   0.3234971E+01   0.5556751E+02   0.1829165E+01   0.2668182E+01
 0.2660000E+02   0.2955838E+01   0.5161941E+02   0.1835227E+01   0.2317093E+01
 0.2680000E+02   0.2701555E+01   0.4830266E+02   0.1797063E+01   0.2017167E+01
 0.2700000E+02   0.2473900E+01   0.4571762E+02   0.1727265E+01   0.1771083E+01
 0.2720000E+02   0.2279225E+01   0.4392617E+02   0.1641576E+01   0.1581169E+01
 0.2740000E+02   0.2124412E+01   0.4282724E+02   0.1558058E+01   0.1444154E+01
 0.2760000E+02   0.2012306E+01   0.4212463E+02   0.1492503E+01   0.1349746E+01
 0.2780000E+02   0.1939842E+01   0.4139775E+02   0.1455148E+01   0.1282784E+01
 0.2800000E+02   0.1898180E+01   0.4022359E+02   0.1449318E+01   0.1225792E+01
 0.2820000E+02   0.1873935E+01   0.3831517E+02   0.1470312E+01   0.1161815E+01
 0.2840000E+02   0.1852416E+01   0.3562655E+02   0.1505701E+01   0.1079032E+01
 0.2860000E+02   0.1822552E+01   0.3234476E+02   0.1539772E+01   0.9750882E+00
 0.2880000E+02   0.1780137E+01   0.2876425E+02   0.1560481E+01   0.8566139E+00
 0.2900000E+02   0.1727043E+01   0.2514431E+02   0.1563390E+01   0.7338201E+00
 0.2920000E+02   0.1667930E+01   0.2163741E+02   0.1550400E+01   0.6150183E+00
 0.2940000E+02   0.1607281E+01   0.1829312E+02   0.1526054E+01   0.5044909E+00
 0.2960000E+02   0.1548067E+01   0.1509785E+02   0.1494632E+01   0.4032223E+00
 0.2980000E+02   0.1491688E+01   0.1201480E+02   0.1459010E+01   0.3105162E+00
 0.3000000E+02   0.1438423E+01   0.9010332E+01   0.1420673E+01   0.2252752E+00
 0.3020000E+02   0.1387922E+01   0.6070550E+01   0.1380139E+01   0.1467768E+00
 0.3040000E+02   0.1339716E+01   0.3214247E+01   0.1337608E+01   0.7511756E-01
 0.3060000E+02   0.1293884E+01   0.4963068E+00   0.1293835E+01   0.1120773E-01
 0.3080000E+02   0.1251658E+01  -0.2012673E+01   0.1250886E+01  -0.4395892E-01
 0.3100000E+02   0.1215472E+01  -0.4272886E+01   0.1212094E+01  -0.9056098E-01
 0.3120000E+02   0.1188199E+01  -0.6322390E+01   0.1180972E+01  -0.1308477E+00
 0.3140000E+02   0.1172011E+01  -0.8287970E+01   0.1159770E+01  -0.1689435E+00
 0.3160000E+02   0.1167623E+01  -0.1034951E+02   0.1148626E+01  -0.2097664E+00
 0.3180000E+02   0.1174272E+01  -0.1268255E+02   0.1145621E+01  -0.2578103E+00
 0.3200000E+02   0.1190287E+01  -0.1541451E+02   0.1147470E+01  -0.3163785E+00
 0.3220000E+02   0.1213834E+01  -0.1861594E+02   0.1150326E+01  -0.3874837E+00
 0.3240000E+02   0.1243373E+01  -0.2232021E+02   0.1150214E+01  -0.4722113E+00
 0.3260000E+02   0.1277664E+01  -0.2654885E+02   0.1142939E+01  -0.5710655E+00
 0.3280000E+02   0.1315476E+01  -0.3132597E+02   0.1123711E+01  -0.6839246E+00
 0.3300000E+02   0.1355203E+01  -0.3667939E+02   0.1086860E+01  -0.8095128E+00
